campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,shopping,video_p25,video_p50,video_p75,video_p100
ALC - VOLTA AS AULAS,120238242974080075,OUTCOME_AWARENESS,2026-02-07,21117,20702,1.020046,21,0.099446,1.468095,1.459961,30.83,18.0,0,1.712778,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1969.0,0,0.015658,6.0,0,0,1969.0,0,0.015658,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,346.0,121.0,74.0,41.0
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-02-07,406654,244026,1.666437,608,0.149513,0.903684,1.351124,549.44,428.0,0,1.283738,3.0,0,183.146667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9525.0,0,0.057684,58.0,0,0,9525.0,0,0.057684,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,1.0,NR,2087.0,567.0,301.0,197.0
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-02-07,944593,376250,2.510546,1047,0.110841,1.14022,1.263835,1193.81,632.0,0,1.88894,3.0,0,397.936667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,36562.0,0,0.032652,155.0,0,0,36562.0,0,0.032652,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,1.0,NR,8828.0,4173.0,1586.0,939.0
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-02-07,416005,211778,1.964345,631,0.151681,0.790269,1.198688,498.66,240.0,0,2.07775,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,24742.0,0,0.020154,89.0,0,0,24742.0,0,0.020154,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,3844.0,953.0,553.0,383.0
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-02-07,536929,300285,1.788065,1196,0.222748,0.560886,1.249364,670.82,217.0,0,3.091336,103.0,0,6.512816,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,38283.0,0,0.017523,261.0,0,0,38283.0,0,0.017523,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,199.0,NR,5500.0,1956.0,934.0,512.0
ALC - A menina da casa mágica,120238985043830075,OUTCOME_AWARENESS,2026-02-07,15493,15385,1.00702,32,0.206545,0.68375,1.412251,21.88,22.0,0,0.994545,13.0,0,1.683077,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,166.0,0,0.131807,0.0,0,0,166.0,0,0.131807,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,22.0,NR,62.0,15.0,6.0,4.0
ALC - Bailinho de Carnaval,120238985339690075,OUTCOME_AWARENESS,2026-02-07,243209,178042,1.36602,302,0.124173,1.092384,1.356447,329.9,223.0,0,1.479372,77.0,0,4.284416,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6323.0,0,0.052175,20.0,0,0,6323.0,0,0.052175,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,217.0,NR,1865.0,787.0,171.0,109.0
ALC - Semana do Cinema Jan 25,120238985527080075,OUTCOME_AWARENESS,2026-02-07,127196,108254,1.174977,276,0.216988,0.58971,1.2796,162.76,214.0,0,0.760561,101.0,0,1.611485,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,240.0,0,0.678167,16.0,0,0,240.0,0,0.678167,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,214.0,NR,,,,
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-07,161152,94840,1.699199,191,0.118522,1.04712,1.241064,200.0,132.0,0,1.515152,50.0,0,4.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7362.0,0,0.027167,34.0,0,0,7362.0,0,0.027167,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,132.0,NR,1197.0,376.0,190.0,106.0
ALC - Feira de adoção pet,120239353688880075,OUTCOME_AWARENESS,2026-02-07,41073,31581,1.30056,43,0.104692,1.124884,1.177659,48.37,26.0,0,1.860385,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,37.0,0,1.307297,10.0,0,0,37.0,0,1.307297,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,1.0,NR,,,,
ALC - Oficina de RPG,120239356883300075,OUTCOME_AWARENESS,2026-02-07,147623,110950,1.330536,209,0.141577,0.956316,1.353922,199.87,164.0,0,1.21872,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,171.0,0,1.16883,5.0,0,0,171.0,0,1.16883,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,164.0,NR,,,,
ALC - Aventura Congelante,120239402846960075,OUTCOME_AWARENESS,2026-02-07,221974,133964,1.656968,395,0.177949,0.631797,1.124276,249.56,160.0,0,1.55975,1.0,0,249.56,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18181.0,0,0.013726,83.0,0,0,18181.0,0,0.013726,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,160.0,NR,23244.0,8546.0,3954.0,2355.0
ALC - Encerramento Carnval,120239714623330075,OUTCOME_AWARENESS,2026-02-07,92797,68699,1.350777,18,0.019397,6.080556,1.179456,109.45,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2874.0,0,0.038083,14.0,0,0,2874.0,0,0.038083,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,641.0,116.0,64.0,35.0
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-07,248670,169572,1.466457,358,0.143966,0.837905,1.206298,299.97,254.0,0,1.180984,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,296.0,0,1.013412,36.0,0,0,296.0,0,1.013412,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,,,,
ALC - Norte Cafe,120239888343150075,OUTCOME_AWARENESS,2026-02-07,61652,45991,1.340523,40,0.06488,1.9995,1.297282,79.98,27.0,0,2.962222,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2069.0,0,0.038656,7.0,0,0,2069.0,0,0.038656,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,956.0,437.0,133.0,88.0
ALC - Filme Todo mundo em Panico,120239890360550075,OUTCOME_AWARENESS,2026-02-07,4,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,,,,
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-02-07,76874,58382,1.316741,36,0.04683,3.007778,1.408539,108.28,11.0,0,9.843636,4.0,0,27.07,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2758.0,0,0.03926,15.0,0,0,2758.0,0,0.03926,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,10.0,NR,977.0,456.0,188.0,135.0
ALC- Massinha Play-Doh,120240047519830075,OUTCOME_AWARENESS,2026-02-07,64454,60896,1.058427,18,0.027927,5.555556,1.551494,100.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2588.0,0,0.03864,8.0,0,0,2588.0,0,0.03864,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,1515.0,589.0,359.0,178.0
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-03-01,397703,285333,1.393821,425,0.106864,1.202024,1.284526,510.86,237.0,0,2.155527,45.0,0,11.352444,1.0,0,510.86,0,0,0,0,0,0,14.0,0,36.49,0,0,0,18147.0,0,0.028151,101.0,0,0,18147.0,0,0.028151,0,0,0,1.0,0,0,85.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,103.0,NR,11994.0,4505.0,2296.0,1528.0
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-03-01,344322,256372,1.343056,321,0.093227,1.381776,1.288184,443.55,220.0,0,2.016136,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11680.0,0,0.037975,39.0,0,0,11680.0,0,0.037975,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,18.0,NR,17327.0,6224.0,3392.0,2306.0
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-03-01,666849,458547,1.454265,707,0.106021,1.317072,1.396373,931.17,500.0,0,1.86234,1.0,0,931.17,0.0,0,0.0,0,0,0,0,0,0,3.0,0,310.39,0,0,0,27462.0,0,0.033908,111.0,0,0,27462.0,0,0.033908,0,0,0,0.0,0,0,21.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,14.0,NR,5121.0,1557.0,824.0,522.0
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-03-01,85660,80395,1.065489,126,0.147093,0.864683,1.271889,108.95,84.0,0,1.297024,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4165.0,0,0.026158,24.0,0,0,4165.0,0,0.026158,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,853.0,216.0,107.0,60.0
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-03-01,188222,151937,1.238816,221,0.117415,1.012579,1.188915,223.78,155.0,0,1.443742,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9155.0,0,0.024443,39.0,0,0,9155.0,0,0.024443,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,3186.0,1401.0,481.0,294.0
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-03-01,592386,365303,1.621629,726,0.122555,1.173168,1.437779,851.72,416.0,0,2.047404,278.0,0,3.063741,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,49313.0,0,0.017272,583.0,0,0,49313.0,0,0.017272,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,415.0,NR,11083.0,4387.0,2658.0,1692.0
ALC - FitDance Colors,120239964730160075,OUTCOME_AWARENESS,2026-03-01,172723,156016,1.107085,315,0.182373,0.925873,1.688542,291.65,257.0,0,1.134825,2.0,0,145.825,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,288.0,0,1.012674,28.0,0,0,288.0,0,1.012674,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,256.0,NR,,,,
ALC- PASSAPORTE ELAS,120240201228560075,OUTCOME_AWARENESS,2026-03-01,864427,510461,1.693424,1711,0.197935,1.168182,2.312237,1998.76,1425.0,0,1.402639,391.0,0,5.111918,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,48112.0,0,0.041544,166.0,0,0,48110.0,0,0.041546,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,1422.0,NR,11603.0,2506.0,1475.0,938.0
ALC - Coelho Flock,120240253340710075,OUTCOME_AWARENESS,2026-03-01,235198,147239,1.597389,263,0.111821,1.159696,1.29678,305.0,219.0,0,1.392694,1.0,0,305.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,238.0,0,1.281513,16.0,0,0,238.0,0,1.281513,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,219.0,NR,,,,
ALC - Fitdance Colors 26,120240304229740075,OUTCOME_AWARENESS,2026-03-01,85516,72058,1.186766,90,0.105243,1.333333,1.403246,120.0,66.0,0,1.818182,1.0,0,120.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4528.0,0,0.026502,13.0,0,0,4528.0,0,0.026502,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,1.0,NR,1279.0,595.0,136.0,86.0
ALC - Semana do Consumidor,120240503401510075,OUTCOME_AWARENESS,2026-03-01,169789,134672,1.260759,237,0.139585,1.265823,1.766899,300.0,189.0,0,1.587302,1.0,0,300.0,1.0,0,300.0,0,0,0,0,0,0,13.0,0,23.076923,0,0,0,4921.0,0,0.060963,21.0,0,0,4921.0,0,0.060963,0,0,0,1.0,0,0,96.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,189.0,NR,298.0,113.0,54.0,20.0
ALC - Pet Day - Corrida Pet,120240504098140075,OUTCOME_AWARENESS,2026-03-01,94969,85921,1.105306,150,0.157946,0.8612,1.360233,129.18,124.0,0,1.041774,1.0,0,129.18,0.0,0,0.0,0,0,0,0,0,0,1.0,0,129.18,0,0,0,143.0,0,0.903357,8.0,0,0,143.0,0,0.903357,0,0,0,0.0,0,0,18.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,123.0,NR,,,,
ALC - Show BTS,120240504770880075,OUTCOME_AWARENESS,2026-03-01,15003,14208,1.055954,21,0.139972,0.901429,1.261748,18.93,19.0,0,0.996316,12.0,0,1.5775,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,19.0,0,0.996316,0.0,0,0,19.0,0,0.996316,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,19.0,NR,,,,
ALC - Pokemon,120240557522400075,OUTCOME_AWARENESS,2026-03-01,132188,95147,1.389303,143,0.108179,1.398392,1.51277,199.97,94.0,0,2.12734,0.0,0,0.0,1.0,0,199.97,0,0,0,0,0,0,4.0,0,49.9925,0,0,0,4966.0,0,0.040268,23.0,0,0,4966.0,0,0.040268,0,0,0,1.0,0,0,30.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,1907.0,898.0,233.0,171.0
ALC - Páscoa Cacau Show,120240557649330075,OUTCOME_AWARENESS,2026-03-01,134561,77146,1.744238,150,0.111474,1.252533,1.396244,187.88,3.0,0,62.626667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,3.0,0,62.626667,0,0,0,7064.0,0,0.026597,44.0,0,0,7064.0,0,0.026597,0,0,0,0.0,0,0,37.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,2167.0,676.0,482.0,257.0
ALC - Dia da Pipoca,120240704751670075,OUTCOME_AWARENESS,2026-03-01,99051,85239,1.162039,203,0.204945,0.738719,1.513968,149.96,145.0,0,1.034207,2.0,0,74.98,0.0,0,0.0,0,0,0,0,0,0,4.0,0,37.49,0,0,0,153.0,0,0.980131,2.0,0,0,153.0,0,0.980131,0,0,0,0.0,0,0,56.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,,,,
ALC - Torresmo Fest,120240704864930075,OUTCOME_AWARENESS,2026-03-01,221276,123990,1.784628,327,0.147779,0.982966,1.45262,321.43,255.0,0,1.26051,1.0,0,321.43,0.0,0,0.0,0,0,0,0,0,0,12.0,0,26.785833,0,0,0,1290.0,0,0.249171,20.0,0,0,1290.0,0,0.249171,0,0,0,0.0,0,0,90.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,1761.0,681.0,393.0,266.0
ALC - ELITE BTS,120240709726080075,OUTCOME_AWARENESS,2026-03-01,237286,148135,1.601823,370,0.15593,0.945784,1.47476,349.94,270.0,0,1.296074,2.0,0,174.97,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,343.0,0,1.020233,33.0,0,0,343.0,0,1.020233,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,1.0,NR,,,,
ALC - ANIVERSARIO DE INDAIAL,120240851897790075,OUTCOME_AWARENESS,2026-03-01,94462,66416,1.422278,133,0.140797,1.12782,1.58794,150.0,73.0,0,2.054795,1.0,0,150.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4518.0,0,0.033201,11.0,0,0,4518.0,0,0.033201,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,1020.0,236.0,98.0,53.0
ALC - Economéqui,120240856916080075,OUTCOME_AWARENESS,2026-03-01,90794,64354,1.410852,185,0.203758,0.674973,1.375311,124.87,107.0,0,1.167009,32.0,0,3.902188,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,135.0,0,0.924963,23.0,0,0,135.0,0,0.924963,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,107.0,NR,,,,
ALC - Promo Iphone,120241124936590075,OUTCOME_AWARENESS,2026-03-01,3667,3591,1.021164,4,0.109081,1.2325,1.344423,4.93,2.0,0,2.465,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,1.643333,1.0,0,0,3.0,0,1.643333,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,2.0,NR,,,,
ALC - Crepusculo,120241125679200075,OUTCOME_AWARENESS,2026-03-01,3800,3793,1.001846,11,0.289474,0.442727,1.281579,4.87,4.0,0,1.2175,2.0,0,2.435,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,325.0,0,0.014985,7.0,0,0,325.0,0,0.014985,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,4.0,NR,108.0,46.0,14.0,9.0
ALC - Caça aos ovos,120241125848920075,OUTCOME_AWARENESS,2026-03-01,10490,10307,1.017755,26,0.247855,0.765385,1.897045,19.9,17.0,0,1.170588,4.0,0,4.975,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,964.0,0,0.020643,2.0,0,0,964.0,0,0.020643,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,16.0,NR,667.0,221.0,119.0,77.0
ALC - Super Mário - Pré-venda Filme,120241125976290075,OUTCOME_AWARENESS,2026-03-01,6247,6247,1.0,16,0.256123,0.58375,1.495118,9.34,4.0,0,2.335,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,589.0,0,0.015857,3.0,0,0,589.0,0,0.015857,0,0,0,0.0,0,0,5.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,2.0,NR,228.0,81.0,42.0,12.0
TRAF - FRANQUIAS,120241527985860075,OUTCOME_AWARENESS,2026-03-01,43651,42067,1.037654,60,0.137454,0.972667,1.336968,58.36,47.0,0,1.241702,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,118.0,0,0.494576,1.0,0,0,118.0,0,0.494576,0,0,0,0.0,0,0,16.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,47.0,NR,,,,
ENG - FRANQUIAS,120241528984760075,OUTCOME_ENGAGEMENT,2026-03-01,3846,3002,1.281146,56,1.456058,1.183214,17.228289,66.26,44.0,0,1.505909,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,715.0,0,0.092671,660.0,0,0,715.0,0,0.092671,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,44.0,NR,,,,
TRAF - FRANQUIAS,120241527985860075,OUTCOME_AWARENESS,2026-04-01,890331,393284,2.263837,1277,0.14343,0.803806,1.152897,1026.46,1066.0,0,0.962908,9.0,0,114.051111,2.0,0,513.23,0,0,0,0,0,0,41.0,0,25.03561,0,0,0,1703.0,0,0.602736,80.0,0,0,1703.0,0,0.602736,0,0,0,2.0,0,0,220.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,1059.0,NR,1.0,,,
ENG - FRANQUIAS,120241528984760075,OUTCOME_ENGAGEMENT,2026-04-01,42733,27695,1.542986,626,1.46491,0.780367,11.43168,488.51,546.0,0,0.894707,5.0,0,97.702,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9850.0,0,0.049595,9226.0,0,0,9850.0,0,0.049595,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,546.0,NR,,,,
ALC - CAMPANHA IPHONE,120241907445370075,OUTCOME_AWARENESS,2026-04-01,1359991,542087,2.508806,1538,0.113089,1.625436,1.838189,2499.92,1320.0,0,1.893879,13.0,0,192.301538,21.0,0,119.04381,0,0,0,0,0,0,103.0,0,24.271068,0,0,0,36336.0,0,0.0688,102.0,0,0,36336.0,0,0.0688,0,0,0,21.0,0,0,656.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,1309.0,NR,23462.0,8154.0,4193.0,2250.0
ALC - C&A,120241908420850075,OUTCOME_AWARENESS,2026-04-01,137762,88411,1.5582,220,0.159696,0.703955,1.124185,154.87,136.0,0,1.13875,48.0,0,3.226458,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,174.0,0,0.890057,37.0,0,0,174.0,0,0.890057,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,136.0,NR,,,,
ALC - Capivalley,120241915790970075,OUTCOME_AWARENESS,2026-04-01,1064037,399743,2.661803,1944,0.1827,0.673549,1.230578,1309.38,1387.0,0,0.944037,772.0,0,1.696088,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9218.0,0,0.142046,159.0,0,0,9218.0,0,0.142046,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,1364.0,NR,3332.0,1347.0,468.0,240.0
ALC - Ações Autismo,120241917716260075,OUTCOME_AWARENESS,2026-04-01,283119,164884,1.71708,449,0.158591,0.687506,1.090319,308.69,319.0,0,0.96768,90.0,0,3.429889,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,368.0,0,0.838832,47.0,0,0,368.0,0,0.838832,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,314.0,NR,,,,
TRAF - PROMO IPHONE,120241976679040075,LINK_CLICKS,2026-04-01,134422,45557,2.950633,1940,1.443216,0.154515,2.229992,299.76,1722.0,0,0.174077,470.0,0,0.637787,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7446.0,0,0.040258,45.0,0,0,7447.0,0,0.040252,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,1722.0,NR,5580.0,2432.0,1549.0,977.0
ALC - Parceirão do atacadão,120242030809040075,OUTCOME_AWARENESS,2026-04-01,116941,113013,1.034757,106,0.090644,1.398396,1.267562,148.23,82.0,0,1.807683,26.0,0,5.701154,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2306.0,0,0.06428,8.0,0,0,2306.0,0,0.06428,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,81.0,NR,2137.0,1049.0,685.0,489.0
ALC - Legião urbana Cover,120242503048470075,OUTCOME_AWARENESS,2026-04-01,255739,140792,1.816431,677,0.264723,0.486617,1.288188,329.44,581.0,0,0.567022,322.0,0,1.023106,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13958.0,0,0.023602,97.0,0,0,13958.0,0,0.023602,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,580.0,NR,5709.0,2110.0,710.0,423.0
ALC - Diabo veste prada,120242503119030075,OUTCOME_AWARENESS,2026-04-01,168231,91871,1.831165,267,0.15871,0.855019,1.357003,228.29,194.0,0,1.176753,82.0,0,2.784024,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11280.0,0,0.020238,55.0,0,0,11280.0,0,0.020238,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,194.0,NR,29251.0,9145.0,4263.0,2697.0
ALC - Senhora Farinha,120242503236000075,OUTCOME_AWARENESS,2026-04-01,201348,171030,1.177267,56,0.027813,3.882321,1.079772,217.41,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7396.0,0,0.029396,49.0,0,0,7396.0,0,0.029396,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,10760.0,4562.0,2307.0,1639.0
ALC - PROMO MAES 26,120243131799260075,OUTCOME_AWARENESS,2026-04-01,84330,62249,1.354721,154,0.182616,0.801558,1.463773,123.44,118.0,0,1.046102,43.0,0,2.870698,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3998.0,0,0.030875,29.0,0,0,3998.0,0,0.030875,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,118.0,NR,1198.0,329.0,181.0,85.0
TRAF - PROMO MAES 26,120243132088520075,LINK_CLICKS,2026-04-01,18758,16690,1.123907,1487,7.927284,0.067653,5.363045,100.6,1482.0,0,0.067881,648.0,0,0.155247,0.0,0,0.0,0,0,0,0,0,0,8.0,0,12.575,0,0,0,7567.0,0,0.013295,140.0,0,0,7567.0,0,0.013295,0,0,0,0.0,0,0,30.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,1482.0,NR,3121.0,1653.0,872.0,385.0
TRAF - FRANQUIAS,120241527985860075,OUTCOME_AWARENESS,2026-05-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NR,,,,
